id,username,created_at,lng,lat,text
1517977863609270272,LittleJohn312,Sat Apr 23 21:25:00 +0000 2022,-84.2397079,34.0975838,Drinking a Two Hearted Ale by @BellsBrewery @ U.S Trust - Bank Of America Private Wealth Management — https://t.co/KLBhQqFLif
1517977866541178884,roarke49,Sat Apr 23 21:25:00 +0000 2022,-73.987114,40.7549629,Drinking a Yard House Liquid Compass by @YardHouse at @yardhouse — https://t.co/JASpuYpBjX
1517977866717343748,Cheeto,Sat Apr 23 21:25:00 +0000 2022,-78.7441025,35.8965378,Drinking an Alternating Current by @GizmoBrewWorks at @gizmobrewworks — https://t.co/DybaL0xS1Z
1517977874275442690,bartleyk11,Sat Apr 23 21:25:02 +0000 2022,-83.6682129,41.660881,Drinking a Keepin the Rubber To the Road by 60cc Brewing @ 60cc Brewing — https://t.co/fvKRfP9TUq
1517977874615128067,SpawnBlaze,Sat Apr 23 21:25:02 +0000 2022,-115.1447067,36.1686821,Drinking a Big Black Voodoo Daddy by @voodoobrewery at @dlvec — https://t.co/PmBGPppMOS
1517977875592491009,skinbis,Sat Apr 23 21:25:02 +0000 2022,-89.2665075,39.7393005,Great shot
1517977880680095745,justintime1118,Sat Apr 23 21:25:04 +0000 2022,-81.6854477,41.5042076,Solid wit beer - Drinking a Superior Wit by Masthead Brewing Company at @mastheadbrewing  — https://t.co/L649TQv25R
1517977883024760832,bottletobarrel,Sat Apr 23 21:25:04 +0000 2022,-86.1400223,39.7353554,Great as always! - Drinking a Linders Pistachio Ice Cream Ale by @GarfieldBrewery @ Garfield Brewery  — https://t.co/4KXs07a919
1517977883721019392,matthew_vieyra,Sat Apr 23 21:25:04 +0000 2022,-77.4231262,38.9948311,Drinking a Navi by @Crookedrunbrew at @crookedrunbrew — https://t.co/XTrrzCXQO2
1517977945930878977,joshuagraypoet,Sat Apr 23 21:25:19 +0000 2022,-84.2945625,37.592295,"@NYurtsaba @aliner Over drinks, if we ever actually have them. 😂"
1517977982245253120,14MilesToFrance,Sat Apr 23 21:25:28 +0000 2022,-2.132504,49.2126065,@WarwickHelps @LouLTots Ginger ale for the win! The only spirits I drink are gin or rum; tonic doesn’t go with rum… https://t.co/gd59xe0sQY
